,0,1,2,3,4,5,6,7,8,11,12
99,NOTARÍA 180, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: SUPLENTE, FUENTE DE PIRAMIDES 16 INT. TERCER PISO, LOMAS DE TECAMACHALCO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2011, ,jpmoralesbroc@notaria180.com,
100,NOTARÍA 46, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, AV INDEPENDENCIA PONIENTE 104-109, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 2013, 17222144263,notaria46edomex@att.net.mx,
101,NOTARÍA 14, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, VIA GUSTAVO BAZ 2A INT. LOCAL D, XOCOYAHUALCO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 1998, TELS. Y FAXES,notaria14_tlalnepantla@yahoo.com.mx,
102,NOTARÍA 36, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: TITULAR, D.I. JESUS VIRCHEZ, EDIF. ABBA 9 INT. DESP 202, CENTRO URBANO  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 1998,, 'net.mx');laurapg@prodigy.net.mx]
103,NOTARÍA 96, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, INDIO TRISTE 125, METROPOLITANA  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2001, 5792 0259,leonardoalfredobeltran@gmail.com,
104,NOTARÍA 55, SAN CRISTOBAL ECATEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AV. JUAREZ NORTE 24, ZONA CENTRO  SAN CRISTOBAL ECATEPEC, ESTADO DE MEXICO, Socio desde: 1982, 5770 3807,notaria55edo@prodigy.net.mx,
105,NOTARÍA 25, ECATEPEC, ESTADO DE MEXICO, CARACTER: INTERINO, JUAREZ SUR 33, LA MORA  ECATEPEC, ESTADO DE MEXICO, Socio desde: 2013, ,notaria25mex@hotmail.com,
106,NOTARÍA 93, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: TITULAR, TEMOAYA 9 INT. DESP 201, CENTRO URBANO  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 1998, 5868-4996,notaria93@prodigy.net.mx,
107,NOTARÍA 189, TLANEPANTLA, ESTADO DE MEXICO, CARACTER: INTERINO, AV. DE LAS FUENTES 1 INT. 110 y 111, JARDINES DE BELLAVISTA  TLANEPANTLA, ESTADO DE MEXICO, Socio desde: 2018, 26 30 91 20,lgarate@notaria189.com.mx ,
108,NOTARÍA 134, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. 20 DE NOVIEMBRE 215 INT. DESP 101, CENTRO  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 2010, 2620 4261,notario@notaria134.mx,
109,NOTARÍA 106, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, AVE. FUENTES DE SATELITE 148 INT. 1ER PISO, JARDINES DE SATELITE  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1982, 5343.03.78,lgmp@not106lgmp.com.mx,
110,NOTARÍA 166, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, TEXCOCO 302, SECTOR POPULAR  TOLUCA, ESTADO DE MEXICO, Socio desde: 2011, 01 722 167 0783,luismirandanotaria166@prodigy.net.mx,
111,NOTARÍA 186, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. JORGE JIMENEZ CANTU S/N INT. PLAZA ANTIGUA EDIF. 5B OFNA. 215, HACIENDA DE VALLESCONDIDO  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 2017, 53 08 05 74 ,angealram@hotmail.com,
112,NOTARÍA 185, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DE LAS FUENTES 41-A INT. INT. 501, LOMAS DE TECAMACHALCO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2018, 63 79 32 30,mrossetto@notaria185.mx,
113,NOTARÍA 112, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, PROLONGACION AV. DE LOS BOSQUES 1506 INT. DESP 404, LOMAS DE TECAMACHALCO  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 1992, 5596 2402,notaria112@yahoo.com.mx,
114,NOTARÍA 31, CUAUTITLAN DE ROMERO RUBIO, ESTADO DE MEXICO, CARACTER: INTERINO, ARTICULO 123 107, GUADALUPE  CUAUTITLAN DE ROMERO RUBIO, ESTADO DE MEXICO, Socio desde: 2000, 58-72-38-48,mlsa31@yahoo.com.mx,
115,NOTARÍA 181, MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, SALVADOR SANCHEZ COLIN 12 INT. LOCAL 9 PLANTA ALTA, SAN BARTOLO  MEXICO, ESTADO DE MEXICO, Socio desde: 2015, 51161275,pilararellanorodriguez@yahoo.com.mx,
116,NOTARÍA 167, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, LEONA VICARIO 937 PLAZA IZAR INT. LOCAL 15, EXHACIENDA LA PURISIMA  METEPEC, ESTADO DE MEXICO, Socio desde: 2011, 01 722 232 2350 EXT. 108,notariapublica167@gmail.com,
117,NOTARÍA 91, NICOLAS ROMERO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. PRIMERO DE MAYO , HIDALGO  NICOLAS ROMERO, ESTADO DE MEXICO, Socio desde: 1982, 5823.06.91,not91em@gmail.com,
118,NOTARÍA 120, ATLACOMULCO, ESTADO DE MEXICO, CARACTER: SUPLENTE, HIDALGO 15 INT. 3, CENTRO  ATLACOMULCO, ESTADO DE MEXICO, Socio desde: 2000, 01 712 122.51.21,notaria120@gmail.com,
119,NOTARÍA 33, MEXICO, ESTADO DE MEXICO, CARACTER: SUPLENTE, CIRCUITO POETAS 10, CD SATELITE  MEXICO, ESTADO DE MEXICO, Socio desde: 2014, ,msi@notaria33edomex.com.mx,
120,NOTARÍA 71, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, NICOLAS BRAVO SUR 111, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 1980, 01 722 215.85.22,msnot13@prodigy.net.mx,
121,NOTARÍA 190, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, INDEPENDENCIA ORIENTE 1400, FERROCARRILES NACIONALES  TOLUCA, ESTADO DE MEXICO, Socio desde: 2017, 01 722 914 55 50,informes@notaria190.com,
122,NOTARÍA 69, EL ORO, ESTADO DE MEXICO, CARACTER: INTERINO, CONSTITUCIÓN 36 INT. 6, CENTRO  EL ORO, ESTADO DE MEXICO, Socio desde: 2013, ,marlensalas@prodigy.net.mx,
123,NOTARÍA 146, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ESTADO DE MEXICO 48 BIS, BARRIO DE SAN MIGUEL  METEPEC, ESTADO DE MEXICO, Socio desde: 2006, 01 722 232 36 14,notaria146edomex@hotmail.com,
124,NOTARÍA 171, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD SANTA CRUZ 191, BOULEVARES  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2012, 5879 4545,brh@notaria171mexico.com,
125,NOTARÍA 154, SAN FELIPE DEL PROGRESO, ESTADO DE MEXICO, CARACTER: TITULAR, LIBRAMIENTO FRANCISCO VILLA 3, LA VENTA  SAN FELIPE DEL PROGRESO, ESTADO DE MEXICO, Socio desde: 2007, 01 712 104 2175,martinvilchis_not154@yahoo.com.mx,
126,NOTARÍA 18, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: INTERINO, SOR JUANA INES DE LA CRUZ 22 INT. 106-1, TLALNEPANTLA DE BAZ CENTRO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 2011, 53 90 6402 EXT. 103,mtn@notaria18.com.mx,
127,NOTARÍA 98, ZUMPANGO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DR. JORGE JIMENEZ CANTU 35 INT. 1ER PISO, BARRIO SAN JUAN  ZUMPANGO, ESTADO DE MEXICO, Socio desde: 2008, 01 591 917 0586,not98zumem@prodigy.net.mx,
128,NOTARÍA 51, TENANCINGO, ESTADO DE MEXICO, CARACTER: TITULAR, MOCTEZUMA OTE. 304, CENTRO  TENANCINGO, ESTADO DE MEXICO, Socio desde: 1998, 0171 4142 0675,antonioysita@hotmail.com,
129,NOTARÍA 172, ZINACANTEPEC, ESTADO DE MEXICO, CARACTER: SUPLENTE, 16 DE SEPTIEMBRE 213 INT. C, BARRIO DE SANTA MARIA  ZINACANTEPEC, ESTADO DE MEXICO, Socio desde: 2011, 01 722 218 3983,notaria172@hotmail.com,
130,NOTARÍA 156, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, PARQUE DE GRANADA 71 INT. DESP. 305, PARQUES DE LA HERRADURA  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2012, 52905444,mcastro@notaria156.mx,
131,NOTARÍA 104, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD SAN MATEO 54 INT. A, FRACCIONAMIENTO BOULEVARES  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1998, 55 62 70 11,nathaniel.ruiz@notaria104.mx,
132,NOTARÍA 13, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, SOR JUANA INES DE LA CRUZ 18 INT. DESP 101, CENTRO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 1998, 53-90-73-99,maluf@notaria13.com.mx,
133,NOTARÍA 83, ATLACOMULCO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ISIDRO FABELA SUR 34, CENTRO  ATLACOMULCO, ESTADO DE MEXICO, Socio desde: 1985, 01 712 122.01.79,notaria83@hotmail.com,
134,NOTARÍA 58, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, MARIANO ESCOBEDO 12, BELEM  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2018, 15 19 82 63,contacto@notaria58edomex.com.mx,
135,NOTARÍA 162, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AV. IGANCIO COMONFORT 1648, LA PROVIDENCIA  METEPEC, ESTADO DE MEXICO, Socio desde: 2007, 01 722 271 5176,not162met@yahoo.com.mx,
136,NOTARÍA 130, ATIZAPAN, ESTADO DE MEXICO, CARACTER: INTERINO, AV. MEXICO NUEVO 1 INT. DESP. 15, LOMAS DE ATIZAPAN  ATIZAPAN, ESTADO DE MEXICO, Socio desde: 2018, 71 60 38 40,nmartinez@notaria130.com.mx,
137,NOTARÍA 64, NAUCALPAN, ESTADO DE MEXICO, CARACTER: INTERINO, NARCISO MENDOZA 23, GRAL. MANUEL AVILA CAMACHO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2013, ,palomavillalba@notario64.com.mx,
138,NOTARÍA 135, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, AV. NEZAHUALCOYOTL 181, ATLACOMULCO  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2007, ,notaria135edomex@yahoo.com.mx,
139,NOTARÍA 137, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: INTERINO, AVENIDA MIGUEL HIDALGO 11, GRANJAS DE GUADALUPE  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 2015, 5871 0444,pdelpaso@yahoo.com.mx,
140,NOTARÍA 37, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. MIGUEL HIDALGO OTE 407, SANTA CLARA  TOLUCA, ESTADO DE MEXICO, Socio desde: 1998, 01 722 214.85.58,not37edomex@prodigy.net.mx,
141,NOTARÍA 34, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, CALZADA DE LOS JINETES 119, LAS ARBOLEDAS  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 2008, 53 79 6530,not34mex@prodigy.net.mx,
142,NOTARÍA 101, JILOTEPEC, ESTADO DE MEXICO, CARACTER: INTERINO, AV. ANDRES MOLINA ENRIQUEZ 110, CENTRO  JILOTEPEC, ESTADO DE MEXICO, Socio desde: 2000, TEL. Y FAX,rreyesretanam@yahoo.com.mx,
143,NOTARÍA 73, COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, CARACTER: TITULAR, AVENIDA DALIAS 150, FRACC. VILLA DE LAS FLORES  COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, Socio desde: 2000, 58 74.16.79,notaria73@hotmail.com,
144,NOTARÍA 188, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD INTERLOMAS 5 INT. PLANTA BAJA LOCAL M-10, INTERLOMAS  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2017, 52 91 87 31,notaria188edomex@gmail.com,
145,NOTARÍA 63, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD BOSQUES DE LOS CONTINENTES 31, BOSQUES DE ARAGON  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2006, 4737 3625,ritanotaria63@hotmail.com,
146,NOTARÍA 84, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DEL CONSCRIPTO 61, MANUEL AVILA CAMACHO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1993, ,notariahoffmann@gmail.com,
147,NOTARÍA 179, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, HACIENDA SAN JOSE VISTA HERMOSA 125, FRACCIONAMIENTO BOSQUES DE ECHEGARAY  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2004, 58 70 14 25,not_179_edomex@yahoo.com.mx,
148,NOTARÍA 111, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, JESUS DEL MONTE 41, JESUS DEL MONTE  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2013, ,contacto@notaria111edomex.com,
149,NOTARÍA 20, CUAUTITLAN, ESTADO DE MEXICO, CARACTER: SUPLENTE, CALZADA DE GUADALUPE 101, CENTRO  CUAUTITLAN, ESTADO DE MEXICO, Socio desde: 2017, 5558720990,notariargs@hotmail.com,
150,NOTARÍA 100, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, PRIVADA DE RODRIGO DE TRIANA 303, RESIDENCIAL COLON  TOLUCA, ESTADO DE MEXICO, Socio desde: 2006, 0172 2212 1496,notaria100toluca@prodigy.net.mx,
151,NOTARÍA 107, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, BLVD. MANUEL AVILA CAMACHO 80 INT. DESP 202-203, LOMAS DE SOTELO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2004, 5557 7589,notreed107@prodigy.net.mx,
152,NOTARÍA 86, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. INDEPENDENCIA OTE 708, SANTA CLARA  TOLUCA, ESTADO DE MEXICO, Socio desde: 2012, ,notaria86toluca@prodigy.net.mx,
153,NOTARÍA 70, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, BLVD. ADOLFO LOPEZ MATEOS 40, FRACC. JARDINES DE ATIZAPAN  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 1978, 5822.11.72,notaria70vazquezvarelasalomon@hotmail.com,
154,NOTARÍA 12, TEXCOCO, ESTADO DE MEXICO, CARACTER: TITULAR, CALLE GUERRERO 41, CENTRO  TEXCOCO, ESTADO DE MEXICO, Socio desde: 2004, TEL Y FAX,notaria12texcoco@prodigy.net.mx,
155,NOTARÍA 2, TEXCOCO, ESTADO DE MEXICO, CARACTER: TITULAR, GUERRERO 8, EL CARMEN  TEXCOCO, ESTADO DE MEXICO, Socio desde: 1994, ,semadi25@prodigy.net.mx,
156,NOTARÍA 11, CHALCO, ESTADO DE MEXICO, CARACTER: TITULAR, REFORMA 12 INT. 2NDO PISO, CENTRO  CHALCO, ESTADO DE MEXICO, Socio desde: 2000, 5975.17.54,notaria11edomex@yahoo.com.mx,
157,NOTARÍA 138, TEPOTZOTLAN, ESTADO DE MEXICO, CARACTER: INTERINO, AV. BENITO JUAREZ 1, BARRIO SAN MARTIN, CENTRO  TEPOTZOTLAN, ESTADO DE MEXICO, Socio desde: 2005,, 'com');teresapenagaspar@hotmail.com]
158,NOTARÍA 161, SAN MATEO ATENCO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. JUAREZ 415 INT. 1ER PISO, BARRIO DE LA CONCEPCION  SAN MATEO ATENCO, ESTADO DE MEXICO, Socio desde: 2005, 01 728 288 0661,notaria161@yahoo.com.mx,
159,NOTARÍA 103, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, AVENIDA IGNACIO MANUEL ALTAMIRANO SUR 1000, UNIVERSIDAD  TOLUCA, ESTADO DE MEXICO, Socio desde: 2011, 01 722 217 6280,notaria103@not103.com.mx,
160,NOTARÍA 136, METEPEC, ESTADO DE MEXICO, CARACTER: ADSCRITO, ANTONIO ROSALES 2552, LOS PILARES  METEPEC, ESTADO DE MEXICO, Socio desde: 2005, TELS Y FAX,humbertobenitez@notaria136.com.mx,
161,NOTARÍA 62, CUAUTITLAN DE ROMERO RUBIO, ESTADO DE MEXICO, CARACTER: TITULAR, CALZ. DE GUADALUPE 210, CENTRO  CUAUTITLAN DE ROMERO RUBIO, ESTADO DE MEXICO, Socio desde: 1977, 5872.39.55,notariaedomex62@gmail.com,
162,NOTARÍA 116, SAN MATEO ATENCO, ESTADO DE MEXICO, CARACTER: TITULAR, PASEO TOLLOCAN KM 52 S/N, BARRIO DE SAN PEDRO  SAN MATEO ATENCO, ESTADO DE MEXICO, Socio desde: 2002, 01 728 282.52.02,acevedo_116@yahoo.com.mx,
163,NOTARÍA 54, ECATEPEC DE MORELOS, ESTADO DE MEXICO, CARACTER: TITULAR, AV. JUAREZ SUR 7 INT. 2NDO PISO, SAN CRISTOBAL CENTRO  ECATEPEC DE MORELOS, ESTADO DE MEXICO, Socio desde: 2008, 57 87 8196,notaria@notaria54.com,
