,0,1,2,3,4,5,6,7,8,11,12
117,NOTARÍA 46, GUADALAJARA, JALISCO, CARACTER: TITULAR, GARIBALDI 2428, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2018, 013336169869,valdeznotario@hotmail.com,
118,NOTARÍA 35, GUADALAJARA, JALISCO, CARACTER: TITULAR, 16 DE SEPTIEMBRE 730 INT. DESP 600, CENTRO  GUADALAJARA, JALISCO, Socio desde: 1992, 01 33 36 14 96 27,notaria35manuel@yahoo.com,
119,NOTARÍA 8, TONALA, JALISCO, CARACTER: TITULAR, AV. LUIS PEREZ VERDIA 122 INT. A, FRACC. LADRON DE GUEVARA  TONALA, JALISCO, Socio desde: 1994, 01 33-36-16-88 27,ofinotarial@yahoo.com.mx,
120,NOTARÍA 80, GUADALAJARA, JALISCO, CARACTER: TITULAR, GARIBALDI 2428, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2014, 01 333 616 5108,notaria80gdl@hotmail.com,
121,NOTARÍA 95, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. LOS ARCOS 169, FRACC. ARCOS VALLARTA  GUADALAJARA, JALISCO, Socio desde: 1992, 01 33 36 16 3195,notaria95gdl@prodigy.net.mx,
122,NOTARÍA 2, SAYULA, JALISCO, CARACTER: TITULAR, DANIEL LARIOS CARDENAS 34A, CENTRO  SAYULA, JALISCO, Socio desde: 2016, 342 422 2155,notaria02sayula@gmail.com,
123,NOTARÍA 28, GUADALAJARA, JALISCO, CARACTER: TITULAR, JUSTO SIERRA 2487, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 1998, (01 33) 3615-44-22,camarena52@hotmail.com,
124,NOTARÍA 128, GUADALAJARA, JALISCO, CARACTER: SUPLENTE, AV. MARIANO OTERO, TORRE PACIFICO 1249 INT. 4TO PISO OFI. B 144, RINCONADA DEL BOSQUE  GUADALAJARA, JALISCO, Socio desde: 1997,, 'com');mtorres@torressilva.com]
125,NOTARÍA 42, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. LIBERTAD 1725, AMERICANA  GUADALAJARA, JALISCO, Socio desde: 1974, LOS MISMOS,notaria42gdl@prodigy.net.mx,
126,NOTARÍA 31, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. PATRIA 146, ATEMAJAC  ZAPOPAN, JALISCO, Socio desde: 1994, ,notariapublica31@hotmail.com,
127,NOTARÍA 1, GUADALAJARA, JALISCO, CARACTER: TITULAR, ESTEBAN LOERA 199, BELISARIO DOMINGUEZ  GUADALAJARA, JALISCO, Socio desde: 2009, 01 33 3617 9085,notariouno@prodigy.net.mx,
128,NOTARÍA 1, OCOTLAN, JALISCO, CARACTER: TITULAR, ALVARO OBREGON 139, CENTRO  OCOTLAN, JALISCO, Socio desde: 1990, ,notario_dealba@hotmail.com,
129,NOTARÍA 1, COLOTLAN, JALISCO, CARACTER: TITULAR, CALLE MORELOS 52, CENTRO  COLOTLAN, JALISCO, Socio desde: 2008, ,napoleongm@hotmail.com,
130,NOTARÍA 1, CIHUATLAN, JALISCO, CARACTER: TITULAR, ALLENDE 4, CENTRO  CIHUATLAN, JALISCO, Socio desde: 1983, 01315/355-23-19,lomeli2000@prodigy.net.mx,
131,NOTARÍA 1, TUXPAN, JALISCO, CARACTER: TITULAR, J. ANGEL CENICEROS 62, CENTRO  TUXPAN, JALISCO, Socio desde: 1987, 01 371-417-21-32,odiloncampos@prodigy.net.mx,
132,NOTARÍA 24, GUADALAJARA, JALISCO, CARACTER: TITULAR, MANUEL ACUÑA 2071, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2018, 333 6 15 44 08,pprado@notaria24gdl.com,
133,NOTARÍA 35, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. XOCHITL 236, CIUDAD DEL SOL  ZAPOPAN, JALISCO, Socio desde: 2012, 37938611,pgonzalez@correduria-notaria.com,
134,NOTARÍA 76, GUADALAJARA, JALISCO, CARACTER: TITULAR, MANUEL ACUÑA 2071, LADRON DE GUEVARA, S.H.  GUADALAJARA, JALISCO, Socio desde: 1992,, 'com');ppradoblagg@notaria76gdl.com]
135,NOTARÍA 60, GUADALAJARA, JALISCO, CARACTER: TITULAR, ARCOS 267, ARCOS SUR  GUADALAJARA, JALISCO, Socio desde: 1998, ,informes@notaria60gdl.com,
136,NOTARÍA 18, TLAQUEPAQUE, JALISCO, CARACTER: TITULAR, 16 DE SEPTIEMBRE 2, CENTRO  TLAQUEPAQUE, JALISCO, Socio desde: 2006, 01 333 838 2109,rafael_glz_navarro@hotmail.com,
137,NOTARÍA 114, ZAPOPAN, JALISCO, CARACTER: TITULAR, AVENIDA NIÑO OBRERO 1016, CIUDAD DE LOS NIÑOS  ZAPOPAN, JALISCO, Socio desde: 1984, ,rafael@notaria114.com,
138,NOTARÍA 27, GUADALAJARA, JALISCO, CARACTER: TITULAR, EFRAIN GONZALEZ LUNA 2509 INT. 1, ARCOS VALLARTA  GUADALAJARA, JALISCO, Socio desde: 2018, 01 333 616 28 89,reynaldodiaz@notaria27gdl.com,
139,NOTARÍA 4, TLAQUEPAQUE, JALISCO, CARACTER: TITULAR, EFRAIN GONZALEZ LUNA 2517, ARCOS VALLARTA  TLAQUEPAQUE, JALISCO, Socio desde: 2012, 01 333 616 2889,reynaldodiaz@notaria4tlq.com,
140,NOTARÍA 49, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA CHAPALITA 1256, CHAPALITA  GUADALAJARA, JALISCO, Socio desde: 2014, ,notariapublica49gdl@gmail.com,
141,NOTARÍA 4, SAYULA, JALISCO, CARACTER: TITULAR, 5 DE MAYO 33-A, SAYULA  SAYULA, JALISCO, Socio desde: 2018, 01 342 422 1695,notaria4_sayula@hotmail.com,
142,NOTARÍA 130, GUADALAJARA, JALISCO, CARACTER: TITULAR, CALLE REFORMA ZONA MINERVA 2725, FRACC. CIRCUNVALACION VALLARTA  GUADALAJARA, JALISCO, Socio desde: 1997, TEL Y FAX,robertoorozco@notaria130gdl.com.mx,
143,NOTARÍA 113, GUADALAJARA, JALISCO, CARACTER: TITULAR, JUSTO SIERRA 3022, VALLARTA SAN LUCAS  GUADALAJARA, JALISCO, Socio desde: 2003, ,contacto@notaria113.com,
144,NOTARÍA 40, GUADALAJARA, JALISCO, CARACTER: TITULAR, MORELOS 740, CENTRO  GUADALAJARA, JALISCO, Socio desde: 1973, 01 33 36-14-15-65,reramosr@rrrm.com.mx,
145,NOTARÍA 117, GUADALAJARA, JALISCO, CARACTER: TITULAR, AVENIDA AMERICAS 1500 INT. PISO 14, COUNTRY CLUB  GUADALAJARA, JALISCO, Socio desde: 2002, 01 33 36 27 50 35,rramos@rrs.com.mx,
146,NOTARÍA 2, ARANDAS, JALISCO, CARACTER: TITULAR, FRANCISCO MORA 56, CENTRO  ARANDAS, JALISCO, Socio desde: 2001, ,notariapublicanum_2@prodigy.net.mx,
147,NOTARÍA 65, TLAQUEPAQUE, JALISCO, CARACTER: TITULAR, BATALLA DE ZACATECAS 3116, RESIDENCIAL REVOLUCION  TLAQUEPAQUE, JALISCO, Socio desde: 2008, 01 33 38 384 259,romualdosandoval@hotmail.com,
148,NOTARÍA 1, ATOTONILCO EL ALTO, JALISCO, CARACTER: TITULAR, DEGOLLADO 394, SAN FELIPE  ATOTONILCO EL ALTO, JALISCO, Socio desde: 2019, 01 391 917 45 55 ,cristinasegovianotaria1atotonilco@hotmail.com,
149,NOTARÍA 121, GUADALAJARA, JALISCO, CARACTER: TITULAR, MORELOS 1972, LADRON DE GUEVARA  GUADALAJARA, JALISCO, Socio desde: 2001, LOS MISMOS,arambula@notaria121.com,
150,NOTARÍA 8, ZAPOPAN, JALISCO, CARACTER: TITULAR, AVENIDA PABLO NERUDA 2886 INT. 2 PISO OFC 6, PROVIDENCIA  ZAPOPAN, JALISCO, Socio desde: 1990, ,krebollo@notariacorreduria.com,
151,NOTARÍA 7, ZAPOPAN, JALISCO, CARACTER: TITULAR, CALLE DEL PARQUE 480 Y 482, CHAPALITA  ZAPOPAN, JALISCO, Socio desde: 1989, 01 33 31 22 55 72,gplaza@not7.com.mx,
152,NOTARÍA 1, JALOSTOTITLAN, JALISCO, CARACTER: TITULAR, GONZALEZ HERMOSILLO 58 P.A., CENTRO  JALOSTOTITLAN, JALISCO, Socio desde: 2014, 01 431 746 0585,notaria1jalos@hotmail.com,
153,NOTARÍA 29, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. PATRIA 2666, RESIDENCIA PATRIA  ZAPOPAN, JALISCO, Socio desde: 1990, ,notaria29zapopan@prodigy.net.mx,
154,NOTARÍA 27, GUADALAJARA, JALISCO, CARACTER: TITULAR, COLOMOS 2598, PROVIDENCIA  GUADALAJARA, JALISCO, Socio desde: 2017, 01 333 642 52 40,not60perez@megared.net.mx,
155,NOTARÍA 20, ZAPOPAN, JALISCO, CARACTER: TITULAR, AV. ÁVILA CAMACHO 3340 INT. B-14, PLAZA PRESIDENTES  ZAPOPAN, JALISCO, Socio desde: 2010, ,notaria20zapopan@gmail.com,
156,NOTARÍA 11, TONALA, JALISCO, CARACTER: TITULAR, DIAGONAL ISABEL PRIETO 785, AYUNTAMIENTO  TONALA, JALISCO, Socio desde: 1992, 01 33 38 17 48 77,saraelisa@notariapublica11.mx,
157,NOTARÍA 1, SAN LUIS SOYATLAN, JALISCO, CARACTER: TITULAR, AV. RAMÓN CORONA 102B INT. SAN LUIS SOYATLAN, CENTRO  SAN LUIS SOYATLAN, JALISCO, Socio desde: 2012, 01376 7640106,sergio_maciasald@hotmail.com,
158,NOTARÍA 112, GUADALAJARA, JALISCO, CARACTER: TITULAR, JUANA DE ARCO 14, VALLARTA NORTE  GUADALAJARA, JALISCO, Socio desde: 2004, 01 33 36 30 2327,notario112beas@hotmail.com,
159,NOTARÍA 69, GUADALAJARA, JALISCO, CARACTER: TITULAR, AV. LA PAZ 2567, ARCOS VALLARTA  GUADALAJARA, JALISCO, Socio desde: 2008, 01 33 36 30 4571,notaria69guadalajara@hotmail.com,
160,NOTARÍA 58, GUADALAJARA, JALISCO, CARACTER: TITULAR, MEXICALTZINGO 1987 INT. 301, MODERNA  GUADALAJARA, JALISCO, Socio desde: 2004, 01 33 38 26 70 36,notaria58@notaria58gdl.com.mx,
