,0,1,2,3,4,5,6,7,8,11,12
113,NOTARÍA 59, MADERO, TAMAULIPAS, CARACTER: TITULAR, GENOVEVO RIVAS GULLEN 103 SUR INT. ALTOS, ZONA CENTRO  MADERO, TAMAULIPAS, Socio desde: 2008, 01 833 215 0079,mavilaluna@prodigy.net.mx,
114,NOTARÍA 270, REYNOSA, TAMAULIPAS, CARACTER: ADSCRITO, CALLE GUERRERO 540 OTE INT. ALTOS, ZONA CENTRO  REYNOSA, TAMAULIPAS, Socio desde: 2005, 01 899 922 42 11,notariapublica270@gmail.com,
115,NOTARÍA 92, REYNOSA, TAMAULIPAS, CARACTER: TITULAR, PEDRO J. MENDEZ 425, CENTRO  REYNOSA, TAMAULIPAS, Socio desde: 1984, ,notaria_92@prodigy.net.mx,
116,NOTARÍA 307, NUEVO LAREDO, TAMAULIPAS, CARACTER: TITULAR, CALLE ANAHUAC 2217, AMPLIACION MADERO  NUEVO LAREDO, TAMAULIPAS, Socio desde: 2005, 01 867 719 03 07,notario@notaria307.com,
117,NOTARÍA 83, CD. MADERO, TAMAULIPAS, CARACTER: TITULAR, AV. PRIMERO DE MAYO 602 PTE INT. ALTOS, PRIMERO DE MAYO  CD. MADERO, TAMAULIPAS, Socio desde: 2005, 01 833 215 09 76 Y 216 5,galvannotario@yahoo.com.mx,
118,NOTARÍA 112, NUEVO LAREDO, TAMAULIPAS, CARACTER: TITULAR, 20 DE NOVIEMBRE 1680, SECTOR CENTRO  NUEVO LAREDO, TAMAULIPAS, Socio desde: 2016, 867 196 5235,notariapublica112@hotmail.com,
119,NOTARÍA 82, VICTORIA, TAMAULIPAS, CARACTER: ADSCRITO, GONZALEZ E HINOJOSA 8, GUADALUPE MAINERO  VICTORIA, TAMAULIPAS, Socio desde: 2016, 8341751439,p_gomezu@hotmail.com,
120,NOTARÍA 172, TAMPICO, TAMAULIPAS, CARACTER: TITULAR, AVENIDA HIDALGO 1807 INT. 1, AURORA  TAMPICO, TAMAULIPAS, Socio desde: 2011, 01 833 217 5867,notaria.publica.172@hotmail.com,
121,NOTARÍA 313, TAMPICO, TAMAULIPAS, CARACTER: TITULAR, BOULEVARD LOMA REAL S/N INT. LOCAL 1, FRACC. LOMAS DEL CHAIREL  TAMPICO, TAMAULIPAS, Socio desde: 2008, 01 833 214 8227,ppacheco@notaria313.com,
122,NOTARÍA 48, VICTORIA, TAMAULIPAS, CARACTER: ADSCRITO, 13 Y 14 CARRERA TORRES 403, CENTRO  VICTORIA, TAMAULIPAS, Socio desde: 2006, 01 834 316 9068,rdzyrdza@hotmail.com,
123,NOTARÍA 73, VICTORIA, TAMAULIPAS, CARACTER: TITULAR, EMILIANO P. NAFARRETE (14) 320 NTE, ZONA CENTRO  VICTORIA, TAMAULIPAS, Socio desde: 2006, 01 834 312 8925,rtorreshinojosa@prodigy.net.mx,
124,NOTARÍA 209, CD. MADERO, TAMAULIPAS, CARACTER: TITULAR, MORELIA 101 SUR INT. ALTOS DESP 5, PRIMERO DE MAYO  CD. MADERO, TAMAULIPAS, Socio desde: 2005, 0183 3210 0303,notaria209@hotmail.com,
125,NOTARÍA 78, H. MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, RIO BRAVO 105, SAN FRANCISCO  H. MATAMOROS, TAMAULIPAS, Socio desde: 2015, ,rgonzalez@ggabogados.com,
126,NOTARÍA 66, MIGUEL ALEMAN, TAMAULIPAS, CARACTER: TITULAR, CALLE OCTAVA 306 NTE, ZONA CENTRO  MIGUEL ALEMAN, TAMAULIPAS, Socio desde: 2010, 01 897 972 1069,enrique.notaria@gmail.com,
127,NOTARÍA 13, TAMPICO, TAMAULIPAS, CARACTER: TITULAR, ALVARO OBREGON 116 OTE INT. ALTOS, ZONA CENTRO  TAMPICO, TAMAULIPAS, Socio desde: 2009, 01 833 212 4909,notaria13tampico@hotmail.com,
128,NOTARÍA 106, NUEVO LAREDO, TAMAULIPAS, CARACTER: TITULAR, SONORA 2035 INT. 1, GUERRERO  NUEVO LAREDO, TAMAULIPAS, Socio desde: 1995, 01 867 715.32.77,rflores@notaria106nld.com,
129,NOTARÍA 144, NUEVO LAREDO, TAMAULIPAS, CARACTER: ADSCRITO, RIO TAMESI 3628, MADERO  NUEVO LAREDO, TAMAULIPAS, Socio desde: 2011, 01 867 719 3074,rdelafuente144@gmail.com,
130,NOTARÍA 90, NUEVO LAREDO, TAMAULIPAS, CARACTER: TITULAR, MADERO 3156, CENTRO  NUEVO LAREDO, TAMAULIPAS, Socio desde: 1994, ,notariapublica90@prodigy.net.mx,
131,NOTARÍA 7, MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, CALLE PRIMERA 1210, CENTRO  MATAMOROS, TAMAULIPAS, Socio desde: 1994, LOS DOS TELEFONOS,revyas@prodigy.net.mx,
132,NOTARÍA 321, REYNOSA, TAMAULIPAS, CARACTER: TITULAR, TEHUANTEPEC 518, AMPLIACION RODRIGUEZ  REYNOSA, TAMAULIPAS, Socio desde: 2011, 01 899 920 5836,hirodriguez@yahoo.com,
133,NOTARÍA 281, CD. VICTORIA, TAMAULIPAS, CARACTER: TITULAR, CALLE B. JUAREZ 601, CENTRO  CD. VICTORIA, TAMAULIPAS, Socio desde: 2004, 0183 4312 6639,delavina@prodigy.net.mx,
134,NOTARÍA 216, TAMPICO, TAMAULIPAS, CARACTER: TITULAR, DR. GOCHICOA 211 NTE, CENTRO  TAMPICO, TAMAULIPAS, Socio desde: 1995, 01(833)2-12-68-98,rigoberto216@hotmail.com,
135,NOTARÍA 304, REYNOSA, TAMAULIPAS, CARACTER: TITULAR, JUCHITAN 500 INT. II, AMPLIACION RODRIGUEZ  REYNOSA, TAMAULIPAS, Socio desde: 2005, 01 899 924 92 85,notaria304@hotmail.com,
136,NOTARÍA 69, REYNOSA, TAMAULIPAS, CARACTER: TITULAR, BLVD MORELOS 700, ANZALDUAS  REYNOSA, TAMAULIPAS, Socio desde: 2016, 8999220539,paras-np69@hotmail.com,
137,NOTARÍA 165, MADERO, TAMAULIPAS, CARACTER: ADSCRITO, ALLENDE 200 NTE, ZONA CENTRO  MADERO, TAMAULIPAS, Socio desde: 2009, 01 833 215 29 22,rbonilla@bonilla.com.mx,
138,NOTARÍA 220, CD. VICTORIA, TAMAULIPAS, CARACTER: TITULAR, HERMANOS VAZQUEZ GOMEZ 804, SAN FRANCISCO  CD. VICTORIA, TAMAULIPAS, Socio desde: 2006, 01 83 41 19 13 41,notariapublica220@hotmail.com,
139,NOTARÍA 212, VALLE HERMOSO, TAMAULIPAS, CARACTER: TITULAR, HIDALGO 1 Y 2, CENTRO  VALLE HERMOSO, TAMAULIPAS, Socio desde: 2010, 01 894 842 1288,lizadame212@hotmail.com,
140,NOTARÍA 318, REYNOSA, TAMAULIPAS, CARACTER: TITULAR, OCCIDENTAL ESQ. GUADALAJARA 265 INT. ALTOS, RODRIGUEZ  REYNOSA, TAMAULIPAS, Socio desde: 2011, 01 899 180 0413,notaria318@gmail.com,
141,NOTARÍA 131, MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, QUINTA ENTRE BRAVO Y MATAMOROS 1412, ZONA CENTRO  MATAMOROS, TAMAULIPAS, Socio desde: 2008, ,pepros3@hotmail.com,
142,NOTARÍA 154, H. MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, INDEPENDENCIA 506, CENTRO  H. MATAMOROS, TAMAULIPAS, Socio desde: 2000, 01 868 812 10 20,ruben.hiram@notaria154.com,
143,NOTARÍA 125, CD. MADERO, TAMAULIPAS, CARACTER: TITULAR, CALLE JUAREZ 215 SUR, ZONA CENTRO  CD. MADERO, TAMAULIPAS, Socio desde: 1994, ,rsolisvnp125@prodigy.net.mx,
144,NOTARÍA 181, H. MATAMOROS, TAMAULIPAS, CARACTER: TITULAR, GONZALEZ 4 Y 5 70 INT. DESP 5, CENTRO  H. MATAMOROS, TAMAULIPAS, Socio desde: 2007, 01 688 8166730,salazarsalvador@prodigy.net.mx,
145,NOTARÍA 243, ALTAMIRA, TAMAULIPAS, CARACTER: TITULAR, QUINTERO 14 INT. B, ZONA CENTRO  ALTAMIRA, TAMAULIPAS, Socio desde: 2011, 01 833 162 2872,honorato75@hotmail.com,
146,NOTARÍA 294, CD. VICTORIA, TAMAULIPAS, CARACTER: ADSCRITO, HERMANOS VAZQUEZ GOMEZ 203 NTE, ZONA CENTRO  CD. VICTORIA, TAMAULIPAS, Socio desde: 2009, LOS MISMOS,sandramuniz@notaria294.com,
147,NOTARÍA 286, NUEVO LAREDO, TAMAULIPAS, CARACTER: ASPIRANTE, MORELOS 1050, SECTOR CENTRO  NUEVO LAREDO, TAMAULIPAS, Socio desde: 2000, ,not286@hotmail.com,
148,NOTARÍA 15, VICTORIA, TAMAULIPAS, CARACTER: TITULAR, 6 BLVD. JOSE LOPEZ PORTILLO 1201 INT. 3, GUADALUPE MAINERO  VICTORIA, TAMAULIPAS, Socio desde: 2010, 01 834 312 5089,npublica15@hotmail.com,
149,NOTARÍA 317, REYNOSA, TAMAULIPAS, CARACTER: ADSCRITO, RETORNO CORRALES DOS 125, VILLAS DEL PRADO  REYNOSA, TAMAULIPAS, Socio desde: 2015, ,notaria317@cjtam.com,
150,NOTARÍA 324, CIUDAD VICTORIA, TAMAULIPAS, CARACTER: TITULAR, MATAMOROS 714, CENTRO  CIUDAD VICTORIA, TAMAULIPAS, Socio desde: 2008, ,victorlibrado@hotmail.com,
151,NOTARÍA 17, MANTE, TAMAULIPAS, CARACTER: TITULAR, MELCHOR OCAMPO 404 NORTE, CENTRO  MANTE, TAMAULIPAS, Socio desde: 2016, 018312321769,yola_barrera2000@hotmail.com,
152,NOTARÍA 261, VICTORIA, TAMAULIPAS, CARACTER: ADSCRITO, MATIAS S CANALES 12 517, GUADALUPE MAINERO  VICTORIA, TAMAULIPAS, Socio desde: 2015, ,notaria261_yolanda@hotmail.com,
